,subject,day,session,left_dots,right_dots,optout_type,response,accuracy,RT,block,difficulty,score
100771,15,8,1,50,56,stochastic,left,1,621.0549999959767,stochastic_optout,2.0,3.0
100772,15,8,1,52,50,stochastic,optout,False,954.8300000024028,stochastic_optout,3.0,0.0
100773,15,8,1,64,50,none,right,1,386.6450000205077,stochastic_optout,0.0,3.0
100774,15,8,1,50,64,stochastic,left,1,527.7099999948405,stochastic_optout,0.0,3.0
100775,15,8,1,60,50,stochastic,right,1,405.79999997862615,stochastic_optout,1.0,3.0
100776,15,8,1,50,64,stochastic,left,1,639.7949999955017,stochastic_optout,0.0,3.0
100777,15,8,1,50,64,none,left,1,531.875000015134,stochastic_optout,0.0,3.0
100778,15,8,1,50,52,none,left,1,509.2050000093877,stochastic_optout,3.0,3.0
100779,15,8,1,56,50,none,right,1,545.5050000164192,stochastic_optout,2.0,3.0
100780,15,8,1,50,60,stochastic,left,1,462.0649999997113,stochastic_optout,1.0,3.0
100781,15,8,1,50,60,stochastic,left,1,430.4299999785144,stochastic_optout,1.0,3.0
100782,15,8,1,50,56,none,left,1,421.8249999976251,stochastic_optout,2.0,3.0
100783,15,8,1,60,50,stochastic,optout,False,799.5149999915157,stochastic_optout,1.0,3.0
100784,15,8,1,50,60,stochastic,optout,False,794.6249999804422,stochastic_optout,1.0,3.0
100785,15,8,1,60,50,stochastic,right,1,464.3999999971129,stochastic_optout,1.0,3.0
100786,15,8,1,64,50,stochastic,right,1,439.8449999862351,stochastic_optout,0.0,3.0
100787,15,8,1,56,50,stochastic,right,1,635.7599999755621,stochastic_optout,2.0,3.0
100788,15,8,1,50,56,stochastic,left,1,551.3799999898765,stochastic_optout,2.0,3.0
100789,15,8,1,50,64,none,left,1,492.2999999835156,stochastic_optout,0.0,3.0
100790,15,8,1,50,64,none,left,1,514.1949999961071,stochastic_optout,0.0,3.0
100791,15,8,1,56,50,stochastic,right,1,477.4000000033993,stochastic_optout,2.0,3.0
100792,15,8,1,64,50,none,right,1,507.5450000003912,stochastic_optout,0.0,3.0
100793,15,8,1,64,50,stochastic,right,1,397.5050000008196,stochastic_optout,0.0,3.0
100794,15,8,1,50,64,stochastic,left,1,445.28499999432825,stochastic_optout,0.0,3.0
100795,15,8,1,60,50,stochastic,right,1,660.8950000081677,stochastic_optout,1.0,3.0
100796,15,8,1,50,60,stochastic,left,1,381.4300000085496,stochastic_optout,1.0,3.0
100797,15,8,1,60,50,none,right,1,419.6200000005774,stochastic_optout,1.0,3.0
100798,15,8,1,50,52,none,left,1,659.2349999991711,stochastic_optout,3.0,3.0
100799,15,8,1,52,50,none,right,1,937.5249999866356,stochastic_optout,3.0,3.0
100800,16,8,1,50,56,deterministic,optout,False,764.4900000886992,deterministic_optout,2.0,2.0
100801,16,8,1,50,60,deterministic,left,1,529.5450000558048,deterministic_optout,1.0,3.0
100802,16,8,1,52,50,none,right,0,759.2150000855327,deterministic_optout,3.0,0.0
100803,16,8,1,50,52,none,left,1,555.0550000043586,deterministic_optout,3.0,3.0
100804,16,8,1,50,64,deterministic,optout,False,582.6649999944493,deterministic_optout,0.0,2.0
100805,16,8,1,50,64,deterministic,left,1,519.5549998898059,deterministic_optout,0.0,3.0
100806,16,8,1,50,52,deterministic,left,1,469.93499994277954,deterministic_optout,3.0,3.0
100807,16,8,1,50,60,deterministic,left,1,485.89500004891306,deterministic_optout,1.0,3.0
100808,16,8,1,52,50,deterministic,optout,False,771.9350000843406,deterministic_optout,3.0,2.0
100809,16,8,1,52,50,deterministic,optout,False,790.8199999947101,deterministic_optout,3.0,2.0
100810,16,8,1,50,60,none,left,1,477.9750000452623,deterministic_optout,1.0,3.0
100811,16,8,1,50,52,deterministic,left,1,861.5350000327453,deterministic_optout,3.0,3.0
100812,16,8,1,50,64,none,left,1,498.1600000755861,deterministic_optout,0.0,3.0
100813,16,8,1,50,64,none,left,1,651.0049999924377,deterministic_optout,0.0,3.0
100814,16,8,1,50,52,none,left,1,523.4400000190362,deterministic_optout,3.0,3.0
100815,16,8,1,64,50,deterministic,right,1,462.5700000906363,deterministic_optout,0.0,3.0
100816,16,8,1,60,50,deterministic,right,0,496.8700000317767,deterministic_optout,1.0,0.0
100817,16,8,1,60,50,deterministic,optout,False,677.2049999563023,deterministic_optout,1.0,2.0
100818,16,8,1,56,50,none,right,0,558.3549999864772,deterministic_optout,2.0,0.0
100819,16,8,1,50,64,deterministic,left,1,628.3700000494719,deterministic_optout,0.0,3.0
100820,16,8,1,50,52,deterministic,optout,False,664.2200000351295,deterministic_optout,3.0,2.0
100821,16,8,1,64,50,none,right,1,3071.579999988898,deterministic_optout,0.0,3.0
100822,16,8,1,64,50,deterministic,optout,False,536.2549999263138,deterministic_optout,0.0,2.0
100823,16,8,1,56,50,deterministic,optout,False,997.719999984838,deterministic_optout,2.0,2.0
100824,16,8,1,64,50,deterministic,right,1,675.7549999747425,deterministic_optout,0.0,3.0
100825,16,8,1,60,50,deterministic,right,1,577.7699999744073,deterministic_optout,1.0,3.0
100826,16,8,1,60,50,deterministic,optout,False,808.8399999542162,deterministic_optout,1.0,2.0
100827,16,8,1,60,50,none,right,1,813.6500000255182,deterministic_optout,1.0,3.0
100828,16,8,1,56,50,deterministic,right,1,484.3099999707192,deterministic_optout,2.0,3.0
100829,16,8,1,60,50,deterministic,right,0,671.5250000124797,deterministic_optout,1.0,0.0
100830,16,8,1,50,56,deterministic,left,0,626.4749999390915,deterministic_optout,2.0,0.0
100831,16,8,1,50,56,none,left,1,604.5750000048429,deterministic_optout,2.0,3.0
100832,16,8,1,56,50,deterministic,right,0,483.379999990575,deterministic_optout,2.0,0.0
100833,16,8,1,52,50,deterministic,right,1,665.4700000071898,deterministic_optout,3.0,3.0
100834,16,8,1,50,56,deterministic,optout,False,542.9749999893829,deterministic_optout,2.0,2.0
100835,16,8,1,64,50,none,right,1,593.8750000204891,deterministic_optout,0.0,3.0
100836,16,8,1,50,64,deterministic,left,1,531.8850000621751,deterministic_optout,0.0,3.0
100837,16,8,1,50,56,deterministic,optout,False,739.2249999102205,deterministic_optout,2.0,2.0
100838,16,8,1,50,64,deterministic,left,1,620.145000051707,deterministic_optout,0.0,3.0
100839,16,8,1,52,50,deterministic,right,0,492.6699999487028,deterministic_optout,3.0,0.0
100840,16,8,1,60,50,none,right,1,710.5450000381097,deterministic_optout,1.0,3.0
100841,16,8,1,50,52,none,left,1,1173.7799999536946,deterministic_optout,3.0,3.0
100842,16,8,1,52,50,deterministic,right,1,669.9449999723583,deterministic_optout,3.0,3.0
100843,16,8,1,50,52,deterministic,left,0,550.7999999681488,deterministic_optout,3.0,0.0
100844,16,8,1,50,52,deterministic,left,0,418.8250000588596,deterministic_optout,3.0,0.0
100845,16,8,1,56,50,deterministic,right,1,650.2450000261888,deterministic_optout,2.0,3.0
100846,16,8,1,50,52,none,left,1,541.025000042282,deterministic_optout,3.0,3.0
100847,16,8,1,64,50,deterministic,right,0,354.35499995946884,deterministic_optout,0.0,0.0
100848,16,8,1,60,50,none,right,1,566.9950000010431,deterministic_optout,1.0,3.0
100849,16,8,1,50,56,none,left,1,604.5849999645725,deterministic_optout,2.0,3.0
100850,16,8,1,50,60,deterministic,optout,False,760.840000002645,deterministic_optout,1.0,2.0
100851,16,8,1,56,50,none,right,1,441.54999998863786,deterministic_optout,2.0,3.0
100852,16,8,1,52,50,deterministic,optout,False,32521.635000011884,deterministic_optout,3.0,2.0
100853,16,8,1,56,50,deterministic,right,1,712.290000054054,deterministic_optout,2.0,3.0
100854,16,8,1,50,60,deterministic,left,1,609.9799999501556,deterministic_optout,1.0,3.0
100855,16,8,1,50,60,none,left,1,576.0700000682846,deterministic_optout,1.0,3.0
100856,16,8,1,56,50,deterministic,right,1,499.1049999371171,deterministic_optout,2.0,3.0
100857,16,8,1,50,56,deterministic,left,1,413.6949999956414,deterministic_optout,2.0,3.0
100858,16,8,1,50,56,deterministic,left,0,371.9350000610575,deterministic_optout,2.0,0.0
100859,16,8,1,56,50,deterministic,optout,False,710.6399999465793,deterministic_optout,2.0,2.0
100860,16,8,1,50,52,deterministic,optout,False,751.615000073798,deterministic_optout,3.0,2.0
100861,16,8,1,50,52,none,left,1,628.0350000597537,deterministic_optout,3.0,3.0
100862,16,8,1,52,50,deterministic,right,1,695.9550000028685,deterministic_optout,3.0,3.0
100863,16,8,1,50,56,none,left,1,1085.6249999487773,deterministic_optout,2.0,3.0
100864,16,8,1,56,50,deterministic,optout,False,459.2050000792369,deterministic_optout,2.0,2.0
100865,16,8,1,50,56,deterministic,left,1,458.3000000566244,deterministic_optout,2.0,3.0
100866,16,8,1,52,50,deterministic,right,0,614.1350000398234,deterministic_optout,3.0,0.0
100867,16,8,1,50,60,deterministic,left,1,770.7449999870732,deterministic_optout,1.0,3.0
100868,16,8,1,50,52,deterministic,left,1,506.9199999561533,deterministic_optout,3.0,3.0
100869,16,8,1,60,50,deterministic,optout,False,555.7399999815971,deterministic_optout,1.0,2.0
100870,16,8,1,60,50,deterministic,right,1,472.53999998793006,deterministic_optout,1.0,3.0
100871,16,8,1,64,50,deterministic,right,1,507.1949999546632,deterministic_optout,0.0,3.0
100872,16,8,1,56,50,deterministic,right,1,418.3399999747053,deterministic_optout,2.0,3.0
100873,16,8,1,52,50,deterministic,right,0,462.995000067167,deterministic_optout,3.0,0.0
100874,16,8,1,50,52,deterministic,left,1,474.84999999869615,deterministic_optout,3.0,3.0
100875,16,8,1,50,60,none,left,1,487.21000005025417,deterministic_optout,1.0,3.0
100876,16,8,1,50,52,deterministic,left,1,613.9599999878556,deterministic_optout,3.0,3.0
100877,16,8,1,60,50,none,right,1,439.7399999434128,deterministic_optout,1.0,3.0
100878,16,8,1,50,64,deterministic,left,1,636.5999999688938,deterministic_optout,0.0,3.0
100879,16,8,1,52,50,none,right,0,529.8849999671802,deterministic_optout,3.0,0.0
100880,16,8,1,52,50,none,right,0,2112.884999951348,deterministic_optout,3.0,0.0
100881,16,8,1,50,56,deterministic,left,0,650.0349999405444,deterministic_optout,2.0,0.0
100882,16,8,1,52,50,deterministic,right,0,468.86999998241663,deterministic_optout,3.0,0.0
100883,16,8,1,50,60,none,left,0,705.4050000151619,deterministic_optout,1.0,0.0
100884,16,8,1,60,50,none,right,0,527.8799999505281,deterministic_optout,1.0,0.0
100885,16,8,1,64,50,deterministic,right,0,559.4249999849126,deterministic_optout,0.0,0.0
100886,16,8,1,64,50,deterministic,right,1,409.97999999672174,deterministic_optout,0.0,3.0
100887,16,8,1,50,56,deterministic,left,1,766.4349999977276,deterministic_optout,2.0,3.0
100888,16,8,1,50,64,none,left,1,725.3799999598414,deterministic_optout,0.0,3.0
100889,16,8,1,64,50,none,right,0,846.2299999082461,deterministic_optout,0.0,0.0
100890,16,8,1,64,50,deterministic,right,1,653.7249999819323,deterministic_optout,0.0,3.0
100891,16,8,1,50,56,none,left,1,537.7599999774247,deterministic_optout,2.0,3.0
100892,16,8,1,52,50,none,right,0,506.8350000074133,deterministic_optout,3.0,0.0
100893,16,8,1,60,50,deterministic,right,0,571.7250000452623,deterministic_optout,1.0,0.0
100894,16,8,1,64,50,none,right,1,654.7450000653043,deterministic_optout,0.0,3.0
100895,16,8,1,56,50,none,right,0,2141.784999985248,deterministic_optout,2.0,0.0
100896,16,8,1,64,50,deterministic,right,1,543.6899999622256,deterministic_optout,0.0,3.0
100897,16,8,1,50,64,none,left,1,668.8449999783188,deterministic_optout,0.0,3.0
100898,16,8,1,56,50,deterministic,right,0,1118.9950000261888,deterministic_optout,2.0,0.0
100899,16,8,1,50,64,deterministic,left,1,583.0149999819696,deterministic_optout,0.0,3.0
100900,16,8,1,50,56,none,left,1,473.66999997757375,deterministic_optout,2.0,3.0
100901,16,8,1,50,60,deterministic,left,0,529.1000000433996,deterministic_optout,1.0,0.0
100902,16,8,1,52,50,none,right,0,456.5099999308586,deterministic_optout,3.0,0.0
100903,16,8,1,50,64,none,left,1,575.5349999526516,deterministic_optout,0.0,3.0
100904,16,8,1,50,52,deterministic,left,1,570.4549999209121,deterministic_optout,3.0,3.0
100905,16,8,1,50,60,none,left,1,3951.8050000770018,deterministic_optout,1.0,3.0
100906,16,8,1,50,64,deterministic,left,1,428.9550000103191,deterministic_optout,0.0,3.0
100907,16,8,1,50,64,deterministic,left,1,577.3999999510124,deterministic_optout,0.0,3.0
100908,16,8,1,50,64,deterministic,left,1,878.8649999769405,deterministic_optout,0.0,3.0
100909,16,8,1,50,60,deterministic,optout,False,561.3349999766797,deterministic_optout,1.0,2.0
100910,16,8,1,50,60,deterministic,optout,False,568.0799999972805,deterministic_optout,1.0,2.0
100911,16,8,1,64,50,deterministic,right,1,661.5549999987707,deterministic_optout,0.0,3.0
100912,16,8,1,64,50,none,right,0,710.4599999729544,deterministic_optout,0.0,0.0
100913,16,8,1,50,60,deterministic,left,1,527.7700000442564,deterministic_optout,1.0,3.0
100914,16,8,1,50,60,deterministic,left,1,464.295000070706,deterministic_optout,1.0,3.0
100915,16,8,1,60,50,deterministic,right,0,578.8549999706447,deterministic_optout,1.0,0.0
100916,16,8,1,56,50,none,right,1,347.64500008895993,deterministic_optout,2.0,3.0
100917,16,8,1,50,56,deterministic,left,1,460.0850000279024,deterministic_optout,2.0,3.0
100918,16,8,1,60,50,deterministic,right,1,455.0700000254437,deterministic_optout,1.0,3.0
100919,16,8,1,56,50,none,right,0,548.5950000584126,deterministic_optout,2.0,0.0
100920,16,8,1,56,50,stochastic,optout,False,621.0950000677258,stochastic_optout,2.0,3.0
100921,16,8,1,52,50,none,right,1,502.3600000422448,stochastic_optout,3.0,3.0
100922,16,8,1,50,64,none,left,1,379.4250000501052,stochastic_optout,0.0,3.0
100923,16,8,1,50,60,none,left,1,722.1050000516698,stochastic_optout,1.0,3.0
100924,16,8,1,50,52,none,left,1,451.2500000419095,stochastic_optout,3.0,3.0
100925,16,8,1,64,50,stochastic,right,1,531.9600000511855,stochastic_optout,0.0,3.0
100926,16,8,1,56,50,stochastic,optout,False,784.7799999872223,stochastic_optout,2.0,3.0
100927,16,8,1,52,50,stochastic,right,0,526.2199999997392,stochastic_optout,3.0,0.0
100928,16,8,1,60,50,none,right,1,511.1650000326336,stochastic_optout,1.0,3.0
100929,16,8,1,50,64,stochastic,left,1,477.08500002045184,stochastic_optout,0.0,3.0
100930,16,8,1,50,56,none,left,1,447.03999999910593,stochastic_optout,2.0,3.0
100931,16,8,1,50,52,stochastic,optout,False,502.0650000078604,stochastic_optout,3.0,3.0
100932,16,8,1,50,64,stochastic,left,0,791.6400000685826,stochastic_optout,0.0,0.0
100933,16,8,1,52,50,none,right,0,490.3799999738112,stochastic_optout,3.0,0.0
100934,16,8,1,64,50,stochastic,right,1,638.7700000777841,stochastic_optout,0.0,3.0
100935,16,8,1,50,64,stochastic,left,1,481.9900000002235,stochastic_optout,0.0,3.0
100936,16,8,1,50,56,none,left,1,452.43499998468906,stochastic_optout,2.0,3.0
100937,16,8,1,50,64,stochastic,left,1,487.7550000092015,stochastic_optout,0.0,3.0
100938,16,8,1,50,60,stochastic,optout,False,662.2950000455603,stochastic_optout,1.0,3.0
100939,16,8,1,50,60,none,left,1,558.835000032559,stochastic_optout,1.0,3.0
100940,16,8,1,50,60,none,left,1,563.9750000555068,stochastic_optout,1.0,3.0
100941,16,8,1,56,50,none,right,0,459.6750000491738,stochastic_optout,2.0,0.0
100942,16,8,1,50,64,none,left,1,532.0699999574572,stochastic_optout,0.0,3.0
100943,16,8,1,56,50,stochastic,optout,False,539.6900000050664,stochastic_optout,2.0,3.0
100944,16,8,1,50,52,stochastic,left,1,571.2449999991804,stochastic_optout,3.0,3.0
100945,16,8,1,60,50,stochastic,optout,False,700.5649999482557,stochastic_optout,1.0,3.0
100946,16,8,1,50,64,stochastic,left,1,656.1050000600517,stochastic_optout,0.0,3.0
100947,16,8,1,56,50,stochastic,optout,False,725.2700000535697,stochastic_optout,2.0,0.0
100948,16,8,1,50,60,stochastic,left,1,556.6200000466779,stochastic_optout,1.0,3.0
100949,16,8,1,56,50,none,right,0,336.9350000284612,stochastic_optout,2.0,0.0
100950,16,8,1,50,56,stochastic,left,0,516.3000000175089,stochastic_optout,2.0,0.0
100951,16,8,1,64,50,stochastic,right,1,492.77000001166016,stochastic_optout,0.0,3.0
100952,16,8,1,50,52,none,left,1,660.0399999879301,stochastic_optout,3.0,3.0
100953,16,8,1,50,60,stochastic,left,1,682.4100000085309,stochastic_optout,1.0,3.0
100954,16,8,1,64,50,stochastic,right,1,640.1550000300631,stochastic_optout,0.0,3.0
100955,16,8,1,50,64,stochastic,left,1,349.82500004116446,stochastic_optout,0.0,3.0
100956,16,8,1,60,50,stochastic,right,1,500.5200000014156,stochastic_optout,1.0,3.0
100957,16,8,1,60,50,stochastic,right,0,367.8050000453368,stochastic_optout,1.0,0.0
100958,16,8,1,50,64,none,left,1,1042.2899998957291,stochastic_optout,0.0,3.0
100959,16,8,1,60,50,stochastic,optout,False,916.3050000788644,stochastic_optout,1.0,0.0
100960,16,8,1,50,56,none,left,1,451.4699999708682,stochastic_optout,2.0,3.0
100961,16,8,1,52,50,stochastic,optout,False,9866.16000009235,stochastic_optout,3.0,3.0
100962,16,8,1,64,50,none,right,1,539.589999942109,stochastic_optout,0.0,3.0
100963,16,8,1,50,60,stochastic,left,1,477.86500002257526,stochastic_optout,1.0,3.0
100964,16,8,1,52,50,stochastic,right,1,437.0450000278652,stochastic_optout,3.0,3.0
100965,16,8,1,60,50,none,right,1,401.07999998144805,stochastic_optout,1.0,3.0
100966,16,8,1,50,64,stochastic,left,1,454.3749999720603,stochastic_optout,0.0,3.0
100967,16,8,1,50,60,stochastic,left,0,493.504999903962,stochastic_optout,1.0,0.0
100968,16,8,1,52,50,none,right,1,466.9749999884516,stochastic_optout,3.0,3.0
100969,16,8,1,64,50,stochastic,right,1,502.5800000876188,stochastic_optout,0.0,3.0
100970,16,8,1,50,56,stochastic,optout,False,405.9200000483543,stochastic_optout,2.0,3.0
100971,16,8,1,56,50,none,right,1,408.6549999192357,stochastic_optout,2.0,3.0
100972,16,8,1,50,56,none,left,0,372.97000002581626,stochastic_optout,2.0,0.0
100973,16,8,1,50,52,stochastic,left,1,366.6700000176206,stochastic_optout,3.0,3.0
100974,16,8,1,60,50,stochastic,optout,False,403.2550000119954,stochastic_optout,1.0,3.0
100975,16,8,1,50,52,stochastic,left,1,546.95999994874,stochastic_optout,3.0,3.0
100976,16,8,1,50,56,stochastic,optout,False,853.0500000342727,stochastic_optout,2.0,0.0
100977,16,8,1,64,50,stochastic,right,1,514.945000060834,stochastic_optout,0.0,3.0
100978,16,8,1,50,60,stochastic,left,1,413.8449999736622,stochastic_optout,1.0,3.0
100979,16,8,1,64,50,none,right,1,449.6500000823289,stochastic_optout,0.0,3.0
100980,16,8,1,52,50,stochastic,optout,False,478.4450000151992,stochastic_optout,3.0,3.0
100981,16,8,1,50,52,stochastic,left,1,443.2050000177696,stochastic_optout,3.0,3.0
100982,16,8,1,50,60,stochastic,left,1,446.5100000379607,stochastic_optout,1.0,3.0
100983,16,8,1,60,50,stochastic,optout,False,701.8799999495968,stochastic_optout,1.0,3.0
100984,16,8,1,50,56,stochastic,left,1,393.7750000040978,stochastic_optout,2.0,3.0
100985,16,8,1,50,60,stochastic,left,1,651.6149999806657,stochastic_optout,1.0,3.0
100986,16,8,1,50,52,stochastic,left,1,368.4500000672415,stochastic_optout,3.0,3.0
100987,16,8,1,52,50,none,right,1,505.5299999658018,stochastic_optout,3.0,3.0
100988,16,8,1,50,64,none,left,1,495.2399999601767,stochastic_optout,0.0,3.0
100989,16,8,1,50,60,none,left,1,925.7249999791384,stochastic_optout,1.0,3.0
100990,16,8,1,56,50,stochastic,right,0,561.9850000366569,stochastic_optout,2.0,0.0
100991,16,8,1,64,50,stochastic,right,1,590.0949999922886,stochastic_optout,0.0,3.0
100992,16,8,1,50,52,stochastic,optout,False,592.1699999598786,stochastic_optout,3.0,3.0
100993,16,8,1,50,56,stochastic,left,1,969.2499999655412,stochastic_optout,2.0,3.0
100994,16,8,1,60,50,none,right,1,482.1249999804422,stochastic_optout,1.0,3.0
100995,16,8,1,64,50,none,right,1,501.0400000028312,stochastic_optout,0.0,3.0
100996,16,8,1,56,50,stochastic,optout,False,649.0200000116602,stochastic_optout,2.0,3.0
100997,16,8,1,50,56,stochastic,left,1,408.5099999792874,stochastic_optout,2.0,3.0
100998,16,8,1,56,50,stochastic,right,0,539.1250000102445,stochastic_optout,2.0,0.0
100999,16,8,1,60,50,none,right,1,535.0449999095872,stochastic_optout,1.0,3.0
101000,16,8,1,52,50,stochastic,right,1,397.8700001025573,stochastic_optout,3.0,3.0
101001,16,8,1,52,50,stochastic,right,1,417.5449999747798,stochastic_optout,3.0,3.0
101002,16,8,1,56,50,stochastic,right,0,393.68500001728535,stochastic_optout,2.0,0.0
101003,16,8,1,52,50,stochastic,right,1,506.3699999591336,stochastic_optout,3.0,3.0
101004,16,8,1,50,56,none,left,1,485.6900000013411,stochastic_optout,2.0,3.0
101005,16,8,1,52,50,stochastic,right,0,403.5949999233708,stochastic_optout,3.0,0.0
101006,16,8,1,50,60,stochastic,left,1,588.5750000597909,stochastic_optout,1.0,3.0
101007,16,8,1,64,50,none,right,0,562.1500000124797,stochastic_optout,0.0,0.0
101008,16,8,1,50,60,none,left,1,445.1800000388175,stochastic_optout,1.0,3.0
101009,16,8,1,50,52,stochastic,left,1,404.6650000382215,stochastic_optout,3.0,3.0
101010,16,8,1,60,50,stochastic,right,0,412.2850000858307,stochastic_optout,1.0,0.0
101011,16,8,1,50,56,stochastic,left,1,392.63999997638166,stochastic_optout,2.0,3.0
101012,16,8,1,50,52,none,left,1,944.1250000381842,stochastic_optout,3.0,3.0
101013,16,8,1,50,52,stochastic,left,1,415.9200000576675,stochastic_optout,3.0,3.0
101014,16,8,1,56,50,none,right,1,1113.8349999673665,stochastic_optout,2.0,3.0
101015,16,8,1,50,56,stochastic,left,1,452.7650000527501,stochastic_optout,2.0,3.0
101016,16,8,1,56,50,none,right,1,949.1649999981746,stochastic_optout,2.0,3.0
101017,16,8,1,50,64,none,left,1,1024.244999978691,stochastic_optout,0.0,3.0
101018,16,8,1,64,50,stochastic,optout,False,554.7650000080466,stochastic_optout,0.0,3.0
101019,16,8,1,60,50,stochastic,optout,False,559.60999999661,stochastic_optout,1.0,0.0
101020,16,8,1,50,56,stochastic,optout,False,631.0199999716133,stochastic_optout,2.0,3.0
101021,16,8,1,50,56,stochastic,optout,False,658.5850000847131,stochastic_optout,2.0,3.0
101022,16,8,1,50,64,stochastic,optout,False,753.3599999733269,stochastic_optout,0.0,3.0
101023,16,8,1,50,52,none,left,1,393.5650000348687,stochastic_optout,3.0,3.0
101024,16,8,1,64,50,none,right,1,555.835000006482,stochastic_optout,0.0,3.0
101025,16,8,1,52,50,none,right,0,1255.6499999482185,stochastic_optout,3.0,0.0
101026,16,8,1,52,50,stochastic,optout,False,776.4400000451133,stochastic_optout,3.0,3.0
101027,16,8,1,64,50,stochastic,right,1,677.970000077039,stochastic_optout,0.0,3.0
101028,16,8,1,50,60,stochastic,left,1,510.7400000561029,stochastic_optout,1.0,3.0
101029,16,8,1,50,64,stochastic,optout,False,744.7750000283122,stochastic_optout,0.0,3.0
101030,16,8,1,60,50,stochastic,right,1,1039.3700000131505,stochastic_optout,1.0,3.0
101031,16,8,1,50,64,stochastic,optout,False,1163.7099999934435,stochastic_optout,0.0,3.0
101032,16,8,1,50,52,stochastic,optout,False,1116.6449999436736,stochastic_optout,3.0,3.0
101033,16,8,1,64,50,stochastic,optout,False,7699.179999995977,stochastic_optout,0.0,3.0
101034,16,8,1,50,52,none,left,1,456.8899999139831,stochastic_optout,3.0,3.0
101035,16,8,1,56,50,stochastic,right,1,712.0600000489503,stochastic_optout,2.0,3.0
101036,16,8,1,60,50,none,right,1,487.9149999469519,stochastic_optout,1.0,3.0
101037,16,8,1,56,50,stochastic,right,1,484.1149999992922,stochastic_optout,2.0,3.0
101038,16,8,1,60,50,stochastic,optout,False,779.0400000521913,stochastic_optout,1.0,3.0
101039,16,8,1,52,50,stochastic,right,1,542.1750000678003,stochastic_optout,3.0,3.0
101040,17,8,1,52,50,none,right,0,980.2400000044144,deterministic_optout,3.0,0.0
101041,17,8,1,52,50,deterministic,right,1,1223.679999995511,deterministic_optout,3.0,3.0
101042,17,8,1,60,50,deterministic,right,1,607.6449999818578,deterministic_optout,1.0,3.0
101043,17,8,1,52,50,none,right,0,542.6650000154041,deterministic_optout,3.0,0.0
101044,17,8,1,50,60,deterministic,left,1,535.4050000314601,deterministic_optout,1.0,3.0
101045,17,8,1,56,50,none,right,1,454.1250000474975,deterministic_optout,2.0,3.0
101046,17,8,1,52,50,none,right,0,611.9399999734014,deterministic_optout,3.0,0.0
101047,17,8,1,50,52,deterministic,left,1,799.059999990277,deterministic_optout,3.0,3.0
101048,17,8,1,60,50,deterministic,right,1,790.6399999628775,deterministic_optout,1.0,3.0
101049,17,8,1,50,52,deterministic,left,1,559.8749999771826,deterministic_optout,3.0,3.0
101050,17,8,1,52,50,deterministic,right,1,455.2350000012666,deterministic_optout,3.0,3.0
101051,17,8,1,50,56,deterministic,left,1,510.21000003675,deterministic_optout,2.0,3.0
101052,17,8,1,50,56,deterministic,left,0,521.1450000060722,deterministic_optout,2.0,0.0
101053,17,8,1,56,50,deterministic,right,1,498.98999999277294,deterministic_optout,2.0,3.0
101054,17,8,1,60,50,deterministic,right,0,646.1600000038743,deterministic_optout,1.0,0.0
101055,17,8,1,56,50,none,right,1,508.93499999074265,deterministic_optout,2.0,3.0
101056,17,8,1,52,50,deterministic,right,1,458.60500005073845,deterministic_optout,3.0,3.0
101057,17,8,1,60,50,deterministic,right,1,574.7700000065379,deterministic_optout,1.0,3.0
101058,17,8,1,64,50,none,right,1,727.0099999732338,deterministic_optout,0.0,3.0
101059,17,8,1,50,56,deterministic,left,1,486.2399999983609,deterministic_optout,2.0,3.0
101060,17,8,1,60,50,deterministic,right,1,540.1999999885447,deterministic_optout,1.0,3.0
101061,17,8,1,50,56,deterministic,left,1,510.0600000005216,deterministic_optout,2.0,3.0
101062,17,8,1,64,50,deterministic,right,1,563.6250000097789,deterministic_optout,0.0,3.0
101063,17,8,1,56,50,deterministic,right,1,454.6600000467152,deterministic_optout,2.0,3.0
101064,17,8,1,52,50,deterministic,right,0,640.445000026375,deterministic_optout,3.0,0.0
101065,17,8,1,50,64,deterministic,left,1,427.86499997600913,deterministic_optout,0.0,3.0
101066,17,8,1,50,60,deterministic,left,1,750.9100000024773,deterministic_optout,1.0,3.0
101067,17,8,1,50,52,deterministic,left,0,454.4450000394136,deterministic_optout,3.0,0.0
101068,17,8,1,50,52,deterministic,left,0,737.4749999726191,deterministic_optout,3.0,0.0
101069,17,8,1,50,64,deterministic,left,1,466.5050000185147,deterministic_optout,0.0,3.0
101070,17,8,1,50,64,deterministic,left,1,442.2999999951571,deterministic_optout,0.0,3.0
101071,17,8,1,50,64,none,left,1,457.6799999922514,deterministic_optout,0.0,3.0
101072,17,8,1,64,50,deterministic,right,1,513.6000000056811,deterministic_optout,0.0,3.0
101073,17,8,1,60,50,deterministic,right,1,641.2049999926239,deterministic_optout,1.0,3.0
101074,17,8,1,56,50,none,right,1,553.1249999767169,deterministic_optout,2.0,3.0
101075,17,8,1,50,60,deterministic,left,1,470.5499999690801,deterministic_optout,1.0,3.0
101076,17,8,1,50,52,none,left,1,662.1949999826029,deterministic_optout,3.0,3.0
101077,17,8,1,50,60,none,left,0,1538.194999971893,deterministic_optout,1.0,0.0
101078,17,8,1,50,60,deterministic,left,1,532.839999999851,deterministic_optout,1.0,3.0
101079,17,8,1,50,60,deterministic,left,1,3472.2449999535456,deterministic_optout,1.0,3.0
